template_group_id,representative_text,unique_member_count,raw_member_count,member_fingerprints,current_type,source_summary,suggested_type,suggestion_reason,proposed_type,review_status,reviewer,review_note
tpl_d207f6d4b878,[Web발신] [신한은행] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 115만 원 잔여 740원,1,1,d207f6d4b8786fabfd6a43b699c13ed08b547778c8519e83c3bb31f9a1e56512,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상카드결제알림,APPROVED,pearseona,소비쿠폰 사용(결제) 내역 알림. 광고가 아닌 사용 내역이라 결제 알림으로 분류
tpl_fcf8ff285f4e,[Web발신] 안녕하세요! 김포GS입니다 10/05일까지 매일 1만원 추가수당 지급하는 프로모션 진행중입니다,1,1,fcf8ff285f4e52bdd8d63d27f561228241b6261dac2cdc331f547182fdee83f4,기타정상,original,정상광고프로모션,쿠폰·할인·프로모션 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
tpl_0f7a1eb39822,[Web발신] [NH농협은행] 김*아님의 출금계좌(9574)에 아래와 같은 오픈뱅킹 출금이체가 등록되었습니다. - 신청기관명: 카카오페이 - 기관번호: C********** - 납부자번호: ************* ■ 오픈뱅킹 출금이체 등록/조회 https://www.go.kakaobank.io/i0NtbM 본인의 신청이 아닌 경우 카카오페이(연락처: 1644-7405) 또는 NH농협은행 고객센터(1599-3333)로 문의해주세요. 본 메시지는 오픈뱅킹 출금이체 관련 부당출금을 예방하기 위하여 무료로 통지하고 있습니다.,8,26,0f7a1eb398222ccfd9bc97bc6f65a8698d3dad8e067bcbcec2cbe667394cd9ae|2c482ab2ff393f88d5b2144df4c22344e97b92307a293e865d2368fb048575d8|77ca9e371f65048cea692b3ee13c0d86f0813a89951aa1faeca57aaa5ff9be40|9b77c718e33ee197cc17024cccd4a50f47f21cfe15ce5b567d17ab062f5f4c9c|b1f75330ab8fc75fd667b6ac51b52a96b0d4a1770d326a81997bca8166c5acd5|ce0465a929cbea46e845c4dcd6cef01124fa422e25089745b3053b8d7341569b|e748e32b4d5549f62a54e6840f26c39c27a0552921482b776ad05dcd482135fb|ff563b40d4ce9beb926ed827dcacd8f6db01706a49dc62df68084af873272a90,기타정상,original,정상금융알림,입출금·잔액·이체 관련 표현,정상금융알림,APPROVED,pearseona,은행·금융기관 발신 계좌·서비스 알림
tpl_103fd0c676bf,"[Web발신] mini카드 유효기간 만료 자동 해지 안내 [NH농협은행] 김*아님, mini카드(4335)의 유효기간이 2025년 10월 만료되어 자동으로 해지되었습니다. ※ 유의사항 - 선불 티머니 잔액 환불 받으려면?: https://www.kakaobank.com/3A0kGI - 반드시 카드 실물이 있어야 티머니 잔액 환불이 가능하며, 카드를 폐기하시면 티머니 정책에 따라 잔액 환불이 불가합니다. - 티머니 잔액 환불 및 이전, 선불충전금 보호조치 등 상세 내용은 티머니 고객센터(1644-0088)로 문의하여 주시기 바랍니다.",7,23,103fd0c676bf9cb692ca0babfed89f28288f96f944611c6562da9dd5a998e145|28551c15f0e692d859cb6eff3e498451bf936891d3b4c7c9b89a15ac9e26c4b0|392e0e1d00f5df3785bc159e271122835d7e665fd9eab7398752d7ea25c07673|413f35f8a63979441d39a25621c97077a9ae8d708cd851a2aa1e21ea311273fe|b59d8dacb0a9f79ca2cee06c85d9d857d5e7397659d04b9cca575faba6ae7af8|fc2ed5d52873a821c77b11d469604628d52db92da6268c26e46d181bb1c730c7|fe308bfd7fbaa4a8bce8339f6e246a72f7223160d5a9f5c662bb2e2f20fe74fe,기타정상,original,정상금융알림,입출금·잔액·이체 관련 표현,정상금융알림,APPROVED,pearseona,은행·금융기관 발신 계좌·서비스 알림
tpl_1e5406db2516,[Web발신][NH농협은행] 해외결제 실패 김*아(4316) 06/02 10:36 USD 0.09 Amazon web servic 잔액부족,5,5,1e5406db2516f7b670add8e9b5f1b0433b75e7274d1aab51dd686f8f9fda21ec|35a3c97e934d16756f8555c368a2d406e847c31b3614a98182b67d7ec789f7ae|828b133c682a90cf80dc66ddb563f0bad1add03d628f6ebb70e813269eba681f|85b54d4b743b7c9aa944f207dcd94d53a45dd83a54e86a9ba4eb25ee7bc61dd1|fd197550001176f4f92c28379b3e0dd6e0fe9a636a00802efeeced7bceb80167,기타정상,original,정상금융알림,입출금·잔액·이체 관련 표현,정상카드결제알림,APPROVED,pearseona,카드 결제·승인 내역 알림
tpl_20d5d4994a70,[Web발신][카카오뱅크] 해외결제 실패 김*아(4316) 06/02 10:36 USD 0.09 Amazon web servic 잔액부족,2,2,20d5d4994a709e1482826653a1a1235fa785a146af86129bd5758f9fe2a89c5c|b2b72d199febcdff9faa65692b019e5ed10189500644fcc8b3a1051a937b92f3,기타정상,original,정상금융알림,입출금·잔액·이체 관련 표현,정상카드결제알림,APPROVED,pearseona,카드 결제·승인 내역 알림
tpl_0a97cb36007c,"베드로실용음악학원 입니다 베드로실용음악학원 입니다  결제 문자보냅드립니다________________________ 이번주가  일렉기타1회차 새로시작하는날 입니다 카드, 계좌이체 가능합니다 농협 000  0000  00  00 임*영 결제방법1> 2대1 레슨 1개월(4주)결제시 5만원 3개월(12주)결제시 14만원(이체시할인적용)",1,1,0a97cb36007c0aa95a9c92280832d3944e63702c74e75f4394b90ff0f4ee0774,기타정상,original,정상금융알림,입출금·잔액·이체 관련 표현,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_2156329f0361,"[토스증권] 출금이체 동의 [Web발신] 천*린님의 토스증권 계좌를 토스에서 사용할 수 있도록 출금계좌로 등록했어요. 직접 동의한 것이 아니라면, 고객센터(02-15**-**87)에 문의해주세요.",1,1,2156329f036113c89e3ec1e1060eb3c09a2303a0a4a2f058d73ed7f634d634c2,기타정상,original,정상금융알림,입출금·잔액·이체 관련 표현,정상금융알림,APPROVED,pearseona,은행·금융기관 발신 계좌·서비스 알림
tpl_328d84c0ed29,나도 어제 내꺼 계좌 확인했는데 그야말로 갑통알이었음 ㅋㅋ. 특히 식품 가격들 오른 게 체감이 확 된다 ㅠㅠ.,1,1,328d84c0ed29268e75d47fb6f98080502dee8bc2eda08cf92f2c9324d649d67b,일상대화,original,정상금융알림,입출금·잔액·이체 관련 표현,일상대화,APPROVED,pearseona,개인 간 대화
tpl_537c1de6a5e3,"[티빙] 개인정보 유출 사실 통지 및 사과문 [Web발신] 안녕하세요, 티빙을 이용해 주시는 고객님께 깊은 사과의 말씀 드립니다. 당사는 2026년 6월 2일 개인정보 저장DB에 신원 미상 해커의 접근 및 파일 유출 정황을 확인하였습니다. ■유출된 개인정보 항목 아이디,이름,생년월일,성별,CI,DI,휴대폰번호(마지막 4자리 암호화),이메일(도메인 제외 ID 부분 암호화),환불계좌번호(암호화),비밀번호(암호화),이외 서비스 이용 관련 정보 등이며, 고객님의 정확한 유출 정보 항목은 별도로 안내드릴 수 있도록 하겠습니다. ■당사 대응 조치 인지 즉시 공격 IP 차단 및 클라우드 접근 통제 변경 DB 접속 모니터링 강화 및 추가 피해 확산 방지 보안 조치 완료 이용자 피해 구제를 위한 전담 고객센터 운영 및 지원 절차 마련 ■이용자 행동 요령 혹시 모를 수상한 전화,메일,문자(스미싱/피싱) 주의 동일 계정 정보 사용 타 서비스의 비밀번호 변경 권장 심려를 끼쳐드려 다시 한번 깊이 사과드리며 보상안 및 추가 필요 사항은 지속적으로 안내해 드리겠습니다. ■피해 접수/문의처(담당부서CX팀) 전화번호1551-****/이메일[tving@c**.***]",1,1,537c1de6a5e3721f7ead8729753bdd226f4cf4184329323eb77aa132170b3e22,기타정상,original,정상금융알림,입출금·잔액·이체 관련 표현,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_7cefdecd35f0,"00대학교 2023-2학기 등록 안내 [Web발신] 00대학교 2023학년도 2학기 등록기간을 안내해드립니다. - 등록기간: 2023년 8월 21일(월)~25일(금) - 등록방법: 종합정보시스템→등록→등록금고지서 확인 후, 기업은행 가상계좌 입금 또는 농협으로 납부 - 자세한 사항은 한성공지 「2023-2학기 학부 재학생 등록금 납부 안내」참고 - 등록금 납부 문의: 02-7**-****,***** - 장학금 문의: 02-7**-****",1,1,7cefdecd35f063b74a7afc9092963aa396de7970a395909ab57511d6a028f5a3,기타정상,original,정상금융알림,입출금·잔액·이체 관련 표현,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_900b6706739a,[Web발신] [신한체크카드] 신*인님 입금 확인 안되오니 결제대금 입금확인,1,1,900b6706739a4a9c67027eb00c34c64b8a073b62bc95aa3f667dab2e19d45560,기타정상,original,정상금융알림,입출금·잔액·이체 관련 표현,정상카드결제알림,APPROVED,pearseona,카드 결제·승인 내역 알림
tpl_dc587a815be6,[Web발신] 02월25일 4.397.100원이 입금되었습니다 -00대학교-,1,1,dc587a815be6d7c0af4fe3254349f210d99191c928d12d16decd550be75ae381,기타정상,original,정상금융알림,입출금·잔액·이체 관련 표현,정상금융알림,APPROVED,pearseona,은행·금융기관 발신 계좌·서비스 알림
tpl_edbc32617ba5,[Web발신] [키움] 김*혜 고객님의 계좌번호 확인 조회가 되었습니다. 본인외 거래시 즉시 신고바랍니다.,1,1,edbc32617ba53e87dc27ccadb713e7b754ad3762050081fac8270bdd3d4a0b4c,기타정상,original,정상금융알림,입출금·잔액·이체 관련 표현,정상금융알림,APPROVED,pearseona,은행·금융기관 발신 계좌·서비스 알림
tpl_03d59bf11116,[Web발신] [전자투표] 인증번호 755***로 인증 후 투표 참여바랍니다.,1,1,03d59bf1111617477a3cd283de6c9340b5358b90a6e6b95cebe01a106157b724,기타정상,original,정상인증알림,인증번호·로그인 알림 관련 표현,정상인증알림,APPROVED,pearseona,인증번호·로그인 알림
tpl_15e3408fe377,"[롯데월드]종합이용권 받아가세요~ [Web발신] (광고)나의 롯데월드 MBTI 확인하고 롯데월드 가자! 이*현님에게 딱 맞는 롯데월드 코스를 추천해주는 나만의 월드 MBTI를 찾아보세요♬ 월드 MBTI를 확인만 해도, 롯데월드 종합이용권과 모바일 상품권을 드립니다♡ ▼월드 MBTI 확인하러 가기▼ bit.ly/3ZxqnT4 - 월드 MBTI 선택 약관에 동의한 손님에 한해 이벤트에 자동 응모됩니다. 당첨 확률을 높이고 싶다면? 월드 MBTI를 #공유해 주세요! ▶이벤트 자세히 보기 bit.ly/4gfhEud - 본 문자는 롯데월드 어드벤처를 방문하신 손님분들 중 SMS 마케팅 수신에 동의하신 분들에 한해 발송되었습니다. - 광고성 정보 수신 동의 여부 변경을 원하실 경우 [롯데월드 어드벤처 홈페이지>로그인>마이페이지>회원정보수정]에서 변경 가능하며, 동의 철회 시 광고, 이벤트 공지 등의 정보를 수신하실 수 없습니다.",1,1,15e3408fe377c99e7b7d3c1ebd0f20551abe2c63b72487ccb2e734b009a2e64c,기타정상,original,정상인증알림,인증번호·로그인 알림 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
tpl_164d2883399b,[Web발신][NICE아이디] 인증번호 [543297]를 입력해주세요. 사칭/전화사기에 주의하세요.,1,1,164d2883399b2a8767b728418210208e6167a9deb5d7a33ee31022f4480e0bfd,기타정상,original,정상인증알림,인증번호·로그인 알림 관련 표현,정상인증알림,APPROVED,pearseona,인증번호·로그인 알림
tpl_49225758d751,"[토스] 로그인 안내 [Web발신] 이*연님의 토스 계정이 새로운 기기에서 로그인됐어요. - 일시: 2025-11-08 19:56 - 직접 로그인하지 않았다면, 토스 고객센터(02-1599-****)로 문의해주세요.",1,1,49225758d75143d92c6efaa5acf0b58588bf8ae9fb51d7804b4f299f4ea7f9f7,기타정상,original,정상인증알림,인증번호·로그인 알림 관련 표현,정상인증알림,APPROVED,pearseona,계정 보안 알림. 금융 알림이 아닌 인증 알림으로 분류
tpl_69e6335d5210,"[Web발신] [Java 최종제출 시 주의사항] -한 번 더 강조함-- 1)이클립스에서 Export해서 zip 파일 제출, import 시 에러나면 감정 대상임 2)AI 및 인터넷 참고 사항 최종 보고서에 기술할 것. 잘 사용한 것이 추가 점수 될 수 있음. 3)프로그램 동작에 대해 실행 과정을 동영상으로 제작해서 제출. 사용 시 로그인이 필요한 경우, 정보 알려줄 것. 4)필요 시 추가 제출하면 되며, 제출 마감은 17일 오후 6시까지 임.",1,1,69e6335d5210172a8d51e7f519a353c266357c5f857679c75a82f108877d4f99,기타정상,original,정상인증알림,인증번호·로그인 알림 관련 표현,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_6eb0fcee38ba,[Web발신][배달의민족] 인증번호 [198788]를 입력해주세요.,1,1,6eb0fcee38ba2c8eca1c35e6e0634837d398b55634645ab8bc76895f85e22983,기타정상,original,정상인증알림,인증번호·로그인 알림 관련 표현,정상인증알림,APPROVED,pearseona,인증번호·로그인 알림
tpl_1cbc1c63cb36,"[Web발신] (광고)[NH농협은행] 양*아 고객님을 위한 최대 2만원 혜택! 결제하실 때 지갑 속의 NH농협은행 이용하고 『배달앱 땡겨요 모바일 쿠폰』 받아가세요. 지금 바로 숫자 1을 답장하면 응모 완료! (본 문자 메시지 수신 고객 한정) ■ 이벤트 참여 방법 ① 본 문자에 ‘1’을 눌러 답장하시면 자동 참여 완료! (★답장기간: 4/24까지) ② 답장 후 4월 30일까지 신용카드(일시불,할부)로 총 1만원 이상 이용하시면 1만원 땡겨요 상품권 쿠폰 증정! ③ 답장 후 4월 30일까지 신용카드(일시불,할부)로 총 10만원 이상 이용하시면 1만원 땡겨요 상품권 쿠폰 추가 증정! ※ 모바일 상품권은 5월 말일 이내에 제공 ■ 이용 시 유의 사항 - 법인/BC/선불/기프트/체크/교통요금은 실적에서 제외돼요. - 포인트 이용금액은 신용카드 이용금액에서 제외돼요. - 당사에 등록되지 않은 휴대폰 번호로 회신 시에는 응모되지 않아요. - 해당 번호는 NH농협은행 이벤트 회신 전용 번호에요. - 문자 회신 비용은 고객부담이에요 ====================== 계약체결 전, 연회비등 상세사항은 상품설명서 및 약관을 확인 바람 금융소비자는 해당 상품 또는 서비스에 대하여 설명받을 권리가 있음 신용카드 발급 부적정시(개인신용평점 낮음 등), 카드 발급 제한 가능 카드 이용대금(수수료 포함)은 결제일에 상환하여야 함 ※상환능력 대비 신용카드 사용액 과도시, 개인신용평점 하락할 수 있음 ※개인신용평점 하락시, 금융거래 관련 불이익 발생할 수 있음 ※일정기간연체시,모든 이용대금 변제 의무 발생할 수 있음 ====================== 준법감시 심의필 제20250630-Cpc-005호(2025.06.30~2026.06.29 - 수신거부 0**-**0-**14(무료)",9,9,1cbc1c63cb36f924cd240ce001b6574c88f31ce7b7c59202d234e86415172478|2a53e3e8dedd808213585e7e84c840b0d6b2b401d8739e47cf950f9a897039cb|43baacffbac2d00edd0e2b7db8f5b0545a249b5c29f699cd4599faaf2fa0d33e|54c91fbd2d2509afca8c29bd6eda30302b8aa0b6a197f9e2e748c3eb876da03c|5dc0c00e30379a033731800c8ce74ced3311ab3fa8a0972cc03c1aa097240254|7a6c336558ae738c7ff7843312ba0868911489c0a906fa9a4ee6f40429af4078|7da6a9cc311e1fc29d507fa983f300754af55fe3c0a77afce5759f21ff2782e4|8591b3b79410484e4375ba301300d05e00f08ff37241158e5cada8e5eae7eab3|ef92fb22275d0be45e01466f2c2ef2dd2ea06f133d6c3862a9ab75e45c63fde3,기타정상,original,정상카드결제알림,카드 승인·결제 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
tpl_8987a142dd01,"[한진택배] 상품 배송 안내 기쁨을 전하는 행복상자 한진택배입니다. 고객님의 소중한 상품을 가지고 출발합니다. ■ 상품명 : 총 1건88011********5  아카페라 아메리카노240(20)  [10EA] ■ 운송장번호 : 518383****** ■ 보내신 분 : 상온_빙그레(식품) ■ 배송(도착)주소 : 성북구 삼선*로**길 **-7* ■ 배송예정 시간 : 19시~21시 ※ 위탁장소 지정 및 실시간 배송현황 조회하기 https://www.gov.kr/ZKha6u ※ 택배 상자는 운송장, 포장재 등을 제거 후 분리배출해 주시기 바랍니다.",1,28,8987a142dd017dfb47ca35df5a57f7e8129e17cc47a5017faf7581597a6043c6,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상택배배송안내,APPROVED,pearseona,배송 상태·수령 안내
tpl_006cd7018b69,(광고)[배달의민족] 미확인 보상 안내 [Web발신] (광고)[배달의민족] 고객님은 [1만원 쿠폰] 수령 대상자입니다. 소멸 전 보상 확인 부탁드립니다. - 주문시 즉시 적용 가능 1만원 쿠폰 확인▼ https://www.toss.im/2ZHNO9 무료수신거부 : 0808880219,1,25,006cd7018b69018d6fcde02725148d6ccb30c7a6623a5f6d7cc07da24cff3750,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상광고프로모션,APPROVED,pearseona,광고·쿠폰·프로모션 안내
tpl_b383039194ff,**[열린옷장]** [Web발신] 강*웅 님의 의류가 정상적으로 반납되었습니다. 감사합니다. 열린옷장 택배대여 다시 대여할 때는 택배대여를 이용하면 더 편리합니다. https://www.hansung.ac.kr/yLCf7j 열린옷장 인스타그램 열린옷장에서 진행하는 무료 프로그램과 취준 정보를 볼 수 있습니다. https://www.kakaobank.com/Z571ML,1,20,b383039194ff26581526cc37cd6428bbae23afaefcb3a3063d146af908d4ad20,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상택배배송안내,APPROVED,pearseona,배송 상태·수령 안내
tpl_7243157b2c8f,[Web발신] [ 일양로지스 배송안내 ] 안녕하세요? 일양로지스입니다. 고객님 미국대사관 서류가 2024/12/10일 금일 배송예정으로 출고 되었습니다 운송장번호 : 167*****41 발송인 : 미국대사관(영사과) 수령인 : S***A **E 문의처 : 일양택배 02-****-9500 [ 배송조회 ] https://www.naver.me/1ic40J 감사합니다.,1,17,7243157b2c8f9fab1664cd2b01270de2d106b872c1620e2402a1c9329c2ba243,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상택배배송안내,APPROVED,pearseona,배송 상태·수령 안내
tpl_dd9c13a2c2f2,"[Web발신] [인터파크티켓]  2019 Wanna One Concert［Therefore］관객안내 [공식 응원봉 업데이트 및 좌석입력] - 더욱 더 화려하고 즐거운 공연을 위해, 이번 공연에 가지고 오시는 응원봉의 업데이트와 티켓 좌석번호 입력이 필요합니다. 성공적인 연출을 위해 관객 여러분들의 적극적인 참여 부탁드립니다. - 업데이트 및 좌석입력 관련한 자세한 내용은 아래 링크를 통해 확인 부탁드립니다. https://www.go.kakaobank.io/zihAis [교통] - 공연장 내 관람객을 위한 별도의 주차공간이 마련되어 있지 않으며, 공연당일 공연장 주변의 교통혼잡이 예상됩니다. 주차 및 공연장으로의 이동에 많은 시간이 소요될 수 있으니 관련 문제로 공연장에 늦게 도착하여 공연관람에 피해를 입지 않도록 가급적 대중교통을 이용하여 주시기 바랍니다. - 부득이하게 주차를 진행해야 할 경우 고척스카이돔 홈페이지에 안내된 인근 공영주차장을 이용하시기 바랍니다. (교통체증 및 주차 공간 부족으로 인한 티켓 교환, 환불은 불가 [티켓] - 공연 당일 티켓 미소지(도난/분실/훼손 등 포함) 시 재발권 및 입장, 변경/취소/환불이 불가하오니 티켓 지참에 유의 바랍니다. - 공연 현장 매표소는 공연 시작 4시간 전~공연 시작 후 30분까지 운영됩니다. - 예매티켓 현장 수령 시 대리수령은 불가하며, 예매자 본인의 신분증 원본과 예매내역서를 반드시 지참해주시기 바랍니다. 그 외 자세한 내용은 아래 링크를 통해 확인 부탁드립니다. https://www.go.kakaobank.io/zihAis",1,16,dd9c13a2c2f2747da2a12764030c3b1df5dbeb94dde8116dd4b4cdf9e93df172,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_5a1166e862bb,"[CJ대한통운] [Web발신][CJ대한통운_배송출발] 반갑습니다, 고객님. 고객님의 소중한 상품이 배송 예정입니다. · 보내는분 : (주)에이치앤에프 · 상품명 : 가나디 복조리 파우치 (귀여운/휴대용/다용도파우치/생일) · 배송예정시간 : 17-19시 ※ 위탁장소 선택, 실시간 배송정보 https://www.kakaobank.com/W38Nbb ※ 무인락커 사용안내 https://www.naver.me/CLIF6o 일요일에도 신속하게!! 언제든,어디서든,무엇이든 확인할 건 오네(O-NE)!",1,7,5a1166e862bbc39f76dc8ebbc623ed8a1ada4593904f861e0ecc116f66d02f40,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상택배배송안내,APPROVED,pearseona,배송 안내 형식. 발신처명이 기관명으로 변형된 hard negative
tpl_354a654dd179,"[CJ대검찰청] [Web발신][CJ대검찰청_배송출발] 반갑습니다, 고객님. 고객님의 소중한 상품이 배송 예정입니다. · 보내는분 : (주)에이치앤에프 · 상품명 : 가나디 복조리 파우치 (귀여운/휴대용/다용도파우치/생일) · 배송예정시간 : 17-19시 ※ 위탁장소 선택, 실시간 배송정보 https://www.go.kakaobank.io/TEeSkr ※ 무인락커 사용안내 https://www.toss.im/6EvkEe 일요일에도 신속하게!! 언제든,어디서든,무엇이든 확인할 건 오네(O-NE)!",1,4,354a654dd179372d1c17ae688d9cffbc5ff4afaddf944bffe01a178152368903,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상택배배송안내,APPROVED,pearseona,배송 안내 형식. 발신처명이 기관명으로 변형된 hard negative
tpl_844e591a312b,"[CJ금융감독원] [Web발신][CJ금융감독원_배송출발] 반갑습니다, 고객님. 고객님의 소중한 상품이 배송 예정입니다. · 보내는분 : (주)에이치앤에프 · 상품명 : 가나디 복조리 파우치 (귀여운/휴대용/다용도파우치/생일) · 배송예정시간 : 17-19시 ※ 위탁장소 선택, 실시간 배송정보 https://www.kakaobank.com/TkoAdr ※ 무인락커 사용안내 https://www.gov.kr/OZvxXG 일요일에도 신속하게!! 언제든,어디서든,무엇이든 확인할 건 오네(O-NE)!",1,4,844e591a312b51cf6c6c695ade131b9d0726bceff4fa805b7ac780a8807c01a3,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상택배배송안내,APPROVED,pearseona,배송 안내 형식. 발신처명이 기관명으로 변형된 hard negative
tpl_d0314a36541c,"[CJ경찰청 교통민원24] [Web발신][CJ경찰청 교통민원24_배송출발] 반갑습니다, 고객님. 고객님의 소중한 상품이 배송 예정입니다. · 보내는분 : (주)에이치앤에프 · 상품명 : 가나디 복조리 파우치 (귀여운/휴대용/다용도파우치/생일) · 배송예정시간 : 17-19시 ※ 위탁장소 선택, 실시간 배송정보 https://www.gov.kr/DYhSXc ※ 무인락커 사용안내 https://www.gov.kr/Irzdi9 일요일에도 신속하게!! 언제든,어디서든,무엇이든 확인할 건 오네(O-NE)!",1,3,d0314a36541c010bf2cdee6550d8b4302dd410024c4d5776853b4446e94e5903,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상택배배송안내,APPROVED,pearseona,배송 안내 형식. 발신처명이 기관명으로 변형된 hard negative
tpl_09555dd48458,"어반*테이 *초해변C점 [Web발신] 안녕하세요, 어반스*이 *초해변C입니다. 오늘 퇴실하신 객실에서 분실물(크록스)이 확인되어 연락 드렸으나 부재중이셔서 문자 남깁니다. ▣ 분실물: 크록스 ▣ 수령 방법: - 방문 수령 - 착불 택배 - 폐기 일주일 후까지 회신이 없으실 경우 폐기 처리될 예정입니다. ※ 본 메시지는 발신 전용으로 회신이 불가합니다.",1,1,09555dd484584de2b36b5bb7aad6ce432ad88655f7a49def3059f9cd896e5ceb,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,기타정상,APPROVED,pearseona,특정 정상 유형에 해당하지 않는 안내
tpl_3ee0a37ade18,"[CJ국세청 손택스] [Web발신][CJ국세청 손택스_배송출발] 반갑습니다, 고객님. 고객님의 소중한 상품이 배송 예정입니다. · 보내는분 : (주)에이치앤에프 · 상품명 : 가나디 복조리 파우치 (귀여운/휴대용/다용도파우치/생일) · 배송예정시간 : 17-19시 ※ 위탁장소 선택, 실시간 배송정보 https://www.naver.me/OYr8D7 ※ 무인락커 사용안내 https://www.toss.im/QI2GeV 일요일에도 신속하게!! 언제든,어디서든,무엇이든 확인할 건 오네(O-NE)!",1,1,3ee0a37ade1893c371b3555108b9388af0646f85d86ef79b187d2585efe5d447,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상택배배송안내,APPROVED,pearseona,배송 안내 형식. 발신처명이 기관명으로 변형된 hard negative
tpl_3ee443e030ab,[CJ국세청 손택스] [Web발신][CJ국세청 손택스_배송완료] 일요일에도 신속하게!! 모두를 위한 매일매일 배송 CJ국세청 손택스 매일오네(O-NE) 고객님의 상품이 배송 완료되었습니다.ㆍ보내는분 : 엠퍼러웍스 ㆍ상품명 : 플레임 아플리케 피그먼트 후드집업 브라운M ㆍ인수자(위탁장소) : 문앞 ㆍ운송장번호 : 693904*** 모두를 위한 단 하나의 배송! CJ국세청 손택스 오네 ※ CJ국세청 손택스 고객센터 : 1588-1255,1,1,3ee443e030ab5aff20c11eb1d2a3857f363d8fe4a989e99448b0e12e9069e216,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상택배배송안내,APPROVED,pearseona,배송 안내 형식. 발신처명이 기관명으로 변형된 hard negative
tpl_614a880be44d,[CJ쿠팡] [Web발신][CJ쿠팡_배송완료] 일요일에도 신속하게!! 모두를 위한 매일매일 배송 CJ쿠팡 매일오네(O-NE) 고객님의 상품이 배송 완료되었습니다.ㆍ보내는분 : 엠퍼러웍스 ㆍ상품명 : 플레임 아플리케 피그먼트 후드집업 브라운M ㆍ인수자(위탁장소) : 문앞 ㆍ운송장번호 : 693904*** 모두를 위한 단 하나의 배송! CJ쿠팡 오네 ※ CJ쿠팡 고객센터 : 1588-1255,1,1,614a880be44d0b2f10635f5fca645439da84840f4e16ab13fb833f87a9161b0b,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상택배배송안내,APPROVED,pearseona,배송 안내 형식. 발신처명이 기관명으로 변형된 hard negative
tpl_68aef00e02e7,"[CJKISA] [Web발신][CJKISA_배송출발] 반갑습니다, 고객님. 고객님의 소중한 상품이 배송 예정입니다. · 보내는분 : (주)에이치앤에프 · 상품명 : 가나디 복조리 파우치 (귀여운/휴대용/다용도파우치/생일) · 배송예정시간 : 17-19시 ※ 위탁장소 선택, 실시간 배송정보 https://www.hansung.ac.kr/HBJpQl ※ 무인락커 사용안내 https://www.go.kakaobank.io/2FxRTj 일요일에도 신속하게!! 언제든,어디서든,무엇이든 확인할 건 오네(O-NE)!",1,1,68aef00e02e7133e5ce1dab98dce0f515820a43377f4ba270aaedf63f09c0754,기타정상,original,정상택배배송안내,배송 상태·운송장 관련 표현,정상택배배송안내,APPROVED,pearseona,배송 안내 형식. 발신처명이 기관명으로 변형된 hard negative
tpl_82bf23dc4e2e,엄마 오늘 택배 올 거야. 내가 주문한 거니까 대신 받아줘!,1,1,82bf23dc4e2ea1b0f2e88068e1bf3e139595263f342cc419c3cd0d006a357e22,일상대화,synthetic_hard_negative_v2,정상택배배송안내,배송 상태·운송장 관련 표현,일상대화,APPROVED,pearseona,개인 간 대화
