text,label,type,has_url,source
[알바몬] 제트알바 도착 [Web발신] [알바몬] 딱 맞는 제트알바가 도착했어요! 000님께 딱 맞는 알바가 도착했어요! 제트 지원으로 더 빠르고 간편하게 지원해 보세요. - 공고제목: [분양상담사] 작년 월급 몇배로 받고 싶다면? 지원… - 기업명: 주식회사 일월그룹 - 업직종 : 마케팅·광고·홍보 외 2개 - 근무기간 : 3개월~6개월 - 근무지 : 경기 광주시 - 급여: 월급 500만원 ▶채용정보 확인하 https://www.yanolja.com/VOoFx6 ▶추천알바 모두보기 https://www.hansung.ac.kr/AGQNHz - 해당 메시지는 회원님이 요청하신 조건에 맞는 채용공고가 있을 경우 발송됩니다. - [알바몬앱 > 마이페이지 > 알림설정]에서 제트알바 알림을 해제할 수 있습니다.,normal,기타정상,True,original
"제목없음 *아님, 안녕하세요! 함께하는 사람들의 언어 공동체, ** 신0점 입니다! 오늘 영어회화스터디 상담이 오후 2시30분으로 예약이 되어있는데요, 편안한 마음으로 밝은 웃음과 함께 오시면 되어요! (예약된 시간정각에 상담진행합니다^^) 오시는길 - ★ 주소 : 경북 시 동*구 만 52 문타워 7층 지도 링크 : https://naver.me/FK5B9Fzh  같은 건물 1층에 kt 대리점과 텐퍼센트 카페가 있습니다. ★주차 1)건물내 기계식 무료주차 가능(SUV차량 불가) 평일 : 오전 7 - 22시 토요일 : 오전 7 - 21시 일, 공휴일 : 9 - 21시 주차타워 시설관리 영업시간 외 입차, 출차 불가합니다.* 2) 신부제4공영주차장(도보 6분) ★ 주차료는 지원되지 않습니다★ 최초 30분 무료, 이후 10분 마다 200원 https://map.naver.com/p/entry/place/1307027945?placePath=%2Fhome 3)신부유료주차장(도보 3분) 30분 2,000원, 이후 추가 15분 1,000원 https://map.naver.com/p/entry/place/1002737560?placePath=%2Fhome 감사합니다 ~ :)",normal,기타정상,True,original
나이키 [Web발신] (광고)[나이키] 인기 제품 추가 할인! 얼마 남지 않은 최대 40% 할인의 시즌 마감 세일. 새로 추가된 인기 제품을 놓치지 마세요. ▶ 세일 제품 구매하기 https://www.naver.me/WA8WZU 무료수신거부 080-810-****,normal,정상광고프로모션,True,real_holdout
"근로장려금 안내 [Web발신] (광고)[덧셈] 임*영님, 25년 귀속 소득분에 대한 근로장려금 기한후 신청 기간은 26년 6월 2일부터 26년 11월 30일입니다 다만, 기한후 신청을 한 경우에는 근로장려금의 5%가 감액되어 결정금액의 95%만 지급합니다. - 환급액 신청하기 : https://www.baemin.me/uDLUfd 무료수신거부 080-800-****",normal,정상광고프로모션,True,real_holdout
**[열린옷장]** [Web발신] 강*웅 님의 의류가 정상적으로 반납되었습니다. 감사합니다. 열린옷장 택배대여 다시 대여할 때는 택배대여를 이용하면 더 편리합니다. https://www.hansung.ac.kr/yLCf7j 열린옷장 인스타그램 열린옷장에서 진행하는 무료 프로그램과 취준 정보를 볼 수 있습니다. https://www.kakaobank.com/Z571ML,normal,정상택배배송안내,True,original
[국세청][환급내역안내] 종합소득세 환급대상자입니다. 금액을 확인하시고 수령하세요. (https://t.ly/1WEcE,phishing,정부공공기관사칭,True,original
[국외발신] {*기존법위반안내문자} 벌금부가내용이 도착하였습니다. 조회하기 https://appsiz.cfd/FvX5S,phishing,정부공공기관사칭,True,original
추석에 찾아뵈어야 하는데 영상으로라도 인사드립니다. 즐거운 한가위 보내세요! https://t.ly/NIQNI,phishing,경조사사칭,True,real_holdout
[이용내역] 고객님 승인금액 154원 코드 6581 구매완료되었습니다 고객센터 02)542-2549. 방금 수신한 문자메시지는 해외에서 발송되었습니다.,phishing,금융기관사칭,False,real_holdout
[국제발신] 안녕하세요! ETC 사용 요금 미납 건이 확인되었습니다. 기한 내 납부 부탁드립니다. (https://gourl.kr/rpmNe,phishing,금융기관사칭,True,real_holdout
"제목없음 *아님, 안녕하세요! 함께하는 사람들의 언어 공동체, ** 신0점 입니다! 오늘 영어회화스터디 상담이 오후 2시30분으로 예약이 되어있는데요, 편안한 마음으로 밝은 웃음과 함께 오시면 되어요! (예약된 시간정각에 상담진행합니다^^) 오시는길 - ★ 주소 : 경북 시 동*구 만 52 문타워 7층 지도 링크 : https://www.naver.me/ptcyNQ  같은 건물 1층에 kt 대리점과 텐퍼센트 카페가 있습니다. ★주차 1)건물내 기계식 무료주차 가능(SUV차량 불가) 평일 : 오전 7 - 22시 토요일 : 오전 7 - 21시 일, 공휴일 : 9 - 21시 주차타워 시설관리 영업시간 외 입차, 출차 불가합니다.* 2) 신부제4공영주차장(도보 6분) ★ 주차료는 지원되지 않습니다★ 최초 30분 무료, 이후 10분 마다 200원 https://www.nhis.or.kr/EUT0qv 3)신부유료주차장(도보 3분) 30분 112만 원, 이후 추가 15분 1,000원 https://www.gov.kr/6ZRacb 감사합니다 ~ :)",normal,기타정상,True,original
(광고)[배달의민족] 미확인 보상 안내 [Web발신] (광고)[배달의민족] 고객님은 [1만원 쿠폰] 수령 대상자입니다. 소멸 전 보상 확인 부탁드립니다. - 주문시 즉시 적용 가능 1만원 쿠폰 확인▼ https://www.naver.me/c9k7BP 무료수신거부 : 0808880219,normal,정상광고프로모션,True,real_holdout
나이키 [Web발신] (광고)[나이키] 인기 제품 추가 할인! 얼마 남지 않은 최대 40% 할인의 시즌 마감 세일. 새로 추가된 인기 제품을 놓치지 마세요. ▶ 세일 제품 구매하기 https://www.kakaobank.com/Nj39mw 무료수신거부 080-810-****,normal,정상광고프로모션,True,real_holdout
[대한]송장번호]5706*********67]/주소불일치 로물품보관 중 입니다 [https://n.bnuee.cyou/mqlxo],phishing,택배배송사칭,True,real_holdout
[Web 발신] 우체국택배 불법스팸 신고에 따른 48시간 후 통신사 이용 정지 조치 상세: Oa.SK/964/,phishing,정부공공기관사칭,False,original
"[토스증권] 출금이체 동의 [Web발신] 천*린님의 토스증권 계좌를 토스에서 사용할 수 있도록 출금계좌로 등록했어요. 직접 동의한 것이 아니라면, 고객센터(02-15**-**87)에 문의해주세요.",normal,정상금융알림,False,real_holdout
"[국제발신] 000님 주문하신 위닉스 세탁기 [국민은행] 1,430원 결제완료 본인아닌경우 ☎️신고문의:02-330-4284",phishing,금융기관사칭,False,original
[국외발신][구매완료] 코드번호 1782 KRW 590원 구매등록완료 본인구매 아닐경우 050-5284-****,phishing,중고거래사기,False,original
[Web발신] [건강지키미] 12월 13일 휴면회원전환예정 https://www.gov.kr/exejuG,normal,기타정상,True,original
(광고)[배달의민족] 미확인 보상 안내 [Web발신] (광고)[배달의민족] 고객님은 [1만원 쿠폰] 수령 대상자입니다. 소멸 전 보상 확인 부탁드립니다. - 주문시 즉시 적용 가능 1만원 쿠폰 확인▼ https://www.nhis.or.kr/18C5Ku 무료수신거부 : 0808880219,normal,정상광고프로모션,True,real_holdout
신년 연하장이 도착하였습니다. 2024년 새해 복 많이 받으세요. (https://Oa.SK/5t9WI,phishing,이벤트당첨사칭,True,real_holdout
즐거운 설명절 보내세요.(^0^)//선착순 무료 상품권을 드립니다. 선물 받기 (https://div.bnuy.my/WVib5,phishing,이벤트당첨사칭,True,original
[Web발신] 긴급생활비 지원사업이 접수되었습니다 다시한번 확인 부탁드립니다 https://t.ly/LUMep,phishing,정부공공기관사칭,True,original
[한국택배] 택배 확인 부탁드립니다. https://reurl.cc/3GlzC,phishing,택배배송사칭,True,real_holdout
"[Web발신] 늦캉스 찬스! 더위크앤 리조트 플래시 세일 단 7일 간, 오션뷰 객실 최대 30% 할인에 워터파크, 조식뷔페 할인 혜택까지! - 어반 9만원대, 패밀리 13만원대~ - 아쿠아벤처 40% 할인 - 조식뷔페 1+1 (성인 결제 시, 자녀 무료) 투숙기간 2024.08.19~2024.10.31 예약하기 https://www.go.kakaobank.io/9IpV07",normal,정상광고프로모션,True,original
설명절 이벤트에 당점되었습니다. 오늘 포인트가 소멸합니다. 꼭 확인해 주세요. ☞(https://appsiz.cfd/x1K0Q,phishing,이벤트당첨사칭,True,real_holdout
(광고)[배달의민족] 미확인 보상 안내 [Web발신] (광고)[배달의민족] 고객님은 [1만원 쿠폰] 수령 대상자입니다. 소멸 전 보상 확인 부탁드립니다. - 주문시 즉시 적용 가능 1만원 쿠폰 확인▼ https://www.hansung.ac.kr/ZnRkSi 무료수신거부 : 0808880219,normal,정상광고프로모션,True,real_holdout
"[Web발신] mini카드 유효기간 만료 자동 해지 안내 [NH농협은행] 김*아님, mini카드(4335)의 유효기간이 2025년 10월 만료되어 자동으로 해지되었습니다. ※ 유의사항 - 선불 티머니 잔액 환불 받으려면?: https://www.kakaobank.com/3A0kGI - 반드시 카드 실물이 있어야 티머니 잔액 환불이 가능하며, 카드를 폐기하시면 티머니 정책에 따라 잔액 환불이 불가합니다. - 티머니 잔액 환불 및 이전, 선불충전금 보호조치 등 상세 내용은 티머니 고객센터(1644-0088)로 문의하여 주시기 바랍니다.",normal,정상금융알림,True,original
"[google] 콘텐츠 이용로 1,876원 충전(**10) 완료 되었습니다. 상담문의 (02 6397 0113). 방금 수신한 문자메시지는 해외에서 발송되었습니다.",phishing,금융기관사칭,False,original
"[CJ대한통운] [Web발신][CJ대한통운_배송출발] 반갑습니다, 고객님. 고객님의 소중한 상품이 배송 예정입니다. · 보내는분 : (주)에이치앤에프 · 상품명 : 가나디 복조리 파우치 (귀여운/휴대용/다용도파우치/생일) · 배송예정시간 : 17-19시 ※ 위탁장소 선택, 실시간 배송정보 https://www.kakaobank.com/W38Nbb ※ 무인락커 사용안내 https://www.naver.me/CLIF6o 일요일에도 신속하게!! 언제든,어디서든,무엇이든 확인할 건 오네(O-NE)!",normal,정상택배배송안내,True,real_holdout
"[이용내역] 고객님 승인금액 1,292원 코드 6581 구매완료되었습니다 고객센터 02)542-2549. 방금 수신한 문자메시지는 해외에서 발송되었습니다.",phishing,금융기관사칭,False,real_holdout
[CJ대한통운] [Web발신][CJ대한통운_배송완료] 일요일에도 신속하게!! 모두를 위한 매일매일 배송 CJ대한통운 매일오네(O-NE) 고객님의 상품이 배송 완료되었습니다.ㆍ보내는분 : 엠퍼러웍스 ㆍ상품명 : 플레임 아플리케 피그먼트 후드집업 브라운M ㆍ인수자(위탁장소) : 문앞 ㆍ운송장번호 : 693904*** 모두를 위한 단 하나의 배송! CJ대한통운 오네 ※ CJ대한통운 고객센터 : 1588-1255,normal,정상택배배송안내,False,original
[국제발신][토스뱅크] 2**5카드 10/20 일시불 981원 결제부결 이상금융거래탐지(1551-7012)으로 신고바랍니다.,phishing,금융기관사칭,False,original
"[Web발신] 00님께, [CU]에서 전달된 소식입니다! ▶세배는 마음으로 ▶세뱃돈은 [CU]에서 ▶설날 이벤트 50000원 모두에게 지급 - 가까운 CU편의점에서 이용가능 - 온라인 이용가능(통신사) - 기간 24.02.01 ~ 24.02.05 홈페이지: https://gourl.kr/dpsKf",phishing,이벤트당첨사칭,True,original
"[모바일초], 청첩장 시간 7/8 (토) 11:00 결혼식에오 세요. https://n.bnuee.cyou/QZ12R",phishing,경조사사칭,True,original
[Web발신] [ 일양로지스 배송안내 ] 안녕하세요? 일양로지스입니다. 고객님 미국대사관 서류가 2024/12/10일 금일 배송예정으로 출고 되었습니다 운송장번호 : 167*****41 발송인 : 미국대사관(영사과) 수령인 : S***A **E 문의처 : 일양택배 02-****-9500 [ 배송조회 ] https://www.naver.me/1ic40J 감사합니다.,normal,정상택배배송안내,True,original
엄마 나 폰 수리 맡겼는데 시간 좀 걸린댕 수리비는 얼마 안나와 걱정마 엄마 아직. 근데 엄마 바뻐? 잠깐 톡 가능해? 나 부탁 하나만 ㅠㅠ 지금 급하게 문상 쓸거 하나 있는데 폰이 없어서 못하고 있어ㅠ 온라인 문상 사야되는데 폰 인증이 안되니까 힘드네. 엄마 명의로 회원가입하구 구매하면 안될까? 엄마 주민등록증 사진 보내주면 신청해볼게 잘 보이게 빛 반사없이 찍어줘. 카드 등록도 해야되니까 엄마 카드 앞뒷면 사진도 보내주라. 인증이 잘 안되는데 핸드폰에 팀뷰어있어? 링크 보내줄게 잠시만. https://gourl.kr/Vt9Td 응 엄마폰 연결해서 하는게 빠를것같아. 엄마폰 지금 잠깐 연결해도 돼?,phishing,지인가족사칭,True,original
"[이용내역] 고객님 승인금액 1,849원 코드 6581 구매완료되었습니다 고객센터 02)542-2549. 방금 수신한 문자메시지는 해외에서 발송되었습니다.",phishing,금융기관사칭,False,real_holdout
[Web발신] [*반 프로젝트 최종발표 일정 링크] 클릭해서 신청하세요~ https://www.naver.me/R1gA6e,normal,기타정상,True,original
"[Web발신] 늦캉스 찬스! 더위크앤 리조트 플래시 세일 단 7일 간, 오션뷰 객실 최대 30% 할인에 워터파크, 조식뷔페 할인 혜택까지! - 어반 9만원대, 패밀리 13만원대~ - 아쿠아벤처 40% 할인 - 조식뷔페 1+1 (성인 결제 시, 자녀 무료) 투숙기간 2024.08.19~2024.10.31 예약하기 https://www.hansung.ac.kr/XEeTpa",normal,정상광고프로모션,True,original
"[이용내역] 고객님 승인금액 1,330원 코드 6581 구매완료되었습니다 고객센터 02)542-2549. 방금 수신한 문자메시지는 해외에서 발송되었습니다.",phishing,금융기관사칭,False,real_holdout
"[Web발신] [객체지향언어2]3차 : ""금"" WebEx 신청 https://www.toss.im/Tf6IZQ",normal,기타정상,True,original
[Web발신] ★미납안내★ 가상 계좌 카드 가능 (https://reurl.cc/UJuNe,phishing,금융기관사칭,True,real_holdout
"매주 수익률이 최대 33.59%에 달하는 우량주를 준비했어요. 세계 최고급 금융 전문가 팀이 함께하고 있어요. 매일 밤 전 세계 최신 정보를 분석해 드려요. 채팅방에 참여하시면 즉시 5000원을 드리고요 371만 원과 더 많은 경품을 받을 수 있는 기회도 준비되어 있어요! 명함 링크를 클릭하고 ""131""을 보내서 채팅방에 입장해 보세요! https://reurl.cc/cVedz",phishing,투자리딩방사기,True,original
